question_column,canonical_text,topic,confidence,needs_review,reason,stage
524,nan,D 交往、婚姻與配偶資訊,0.85,False,配偶學歷（含配偶父親）,first
525,她)每天上下班總共需要多少交通時間?,C 工作,0.92,False,通勤/上班/工作,first
526,她)這份工作平均每個月的總收入有多少?,C 工作,0.95,False,工作/收入,first
527,她)是從什麼時候開始做目前這份工作的?民國__年,C 工作,0.95,False,工作/開始年,first
528,她)是從什麼時候開始做目前這份工作的?__月,C 工作,0.95,False,工作開始時間,first
529,太太)是如何認識結婚的?,D 交往、婚姻與配偶資訊,0.92,False,結婚/配偶/認識,first
530,b04b｜請問您之後，總共搬遷幾次?,F 居住,0.95,False,居住/搬遷,first
531,b04c01｜請問您最近一次搬遷是什麼時候?民國__年,F 居住,0.95,False,搬遷/居住,first
532,nan,H 父母,0.95,False,父母,first
533,nan,H 父母,0.95,False,父母,first
534,nan,H 父母,0.9,False,父母,first
535,nan,H 父母,0.95,False,父母,first
536,nan,H 父母,0.9,False,父母,first
537,nan,H 父母,0.9,False,父母,first
538,nan,H 父母,0.9,False,父母,first
539,b21a01｜請問過去一年來，您的父母有沒有給您(或您配偶)一般生活費上的資助?,H 父母,0.92,False,父母/支出,first
540,nan,J 兄弟姊妹,0.92,False,兄弟姊妹,first
541,nan,K 家庭決策與支出,0.9,False,支出,first
542,nan,K 家庭決策與支出,0.95,False,家庭支出/借款,first
543,nan,K 家庭決策與支出,0.92,False,支出/借款,first
544,nan,K 家庭決策與支出,0.89,False,家務時間,first
545,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/家務,first
546,nan,K 家庭決策與支出,0.9,False,支出/補助,first
547,nan,K 家庭決策與支出,0.9,False,教育補助/支出,first
548,nan,G 子女,0.95,False,子女/育兒補助,first
549,nan,E 退休,0.92,False,退休金/老人津貼,first
550,nan,K 家庭決策與支出,0.92,False,補助/家計,first
551,nan,K 家庭決策與支出,0.85,False,家計/補助/支出,first
552,c11｜在去年(104年)中，您(和您配偶)全部的支出(含給父母親，繳稅等支出)大約__元,K 家庭決策與支出,0.92,False,支出,first
553,nan,A 基本資料,0.95,False,身高/基本資料,first
554,nan,A 基本資料,0.93,False,體重,first
55,nan,A 基本資料,0.45,True,題目文字為「問卷類別」，屬於問卷元資料/一般基本資料類項，與受訪者的教育或工作背景無直接關聯；因此在候選項目中較接近 A 基本資料。,"second(A 基本資料,B 教育,C 工作)"
56,nan,A 基本資料,0.7,False,題目“主訪問時段”指訪問/調查的時間屬於受訪者或訪查紀錄的基本背景欄位，不涉及教育或工作內容，故歸入 A 基本資料。,"second(A 基本資料,B 教育,C 工作)"
476,nan,D 交往、婚姻與配偶資訊,0.85,False,配偶父親/學歷,first
555,nan,A 基本資料,0.9,False,兵役,first
556,nan,A 基本資料,0.94,False,兵役類別,first
557,nan,A 基本資料,0.85,False,兵役,first
558,nan,A 基本資料,0.85,False,兵役/入伍年,first
559,nan,A 基本資料,0.78,False,兵役/入營月,first
560,nan,A 基本資料,0.8,False,兵役,first
561,nan,A 基本資料,0.88,False,兵役/離營月,first
562,nan,A 基本資料,0.85,False,兵役/入營年,first
563,nan,A 基本資料,0.85,False,兵役,first
564,nan,A 基本資料,0.86,False,兵役/離營年,first
565,nan,A 基本資料,0.9,False,兵役,first
566,nan,A 基本資料,0.8,False,兵役/入伍年,first
567,nan,A 基本資料,0.9,False,兵役/入伍月,first
568,nan,A 基本資料,0.78,False,兵役/退伍年,first
569,nan,A 基本資料,0.9,False,兵役/退伍月,first
570,nan,H 父母,0.9,False,父母,first
571,nan,B 教育,0.9,False,教育/學業,first
572,nan,B 教育,0.82,False,教育,first
573,nan,B 教育,0.9,False,教育/成績,first
574,nan,H 父母,0.5,True,提供的兩個版本中，一個（b13g）明確詢問「您在唸國中的時候，父母常不常吵架?」，為典型的父母/親子關係主題，明顯屬於父母類（H）。雖然另一版本（b02c06）,"second(B 教育,H 父母,A 基本資料)"
575,nan,B 教育,0.87,False,就學/補習,first
576,nan,C 工作,0.92,False,工作/打工,first
577,nan,K 家庭決策與支出,0.92,False,支出/學費,first
578,nan,B 教育,0.85,False,學校表現,first
579,nan,B 教育,0.82,False,學校表現,first
580,nan,B 教育,0.8,False,高職/五專,first
581,nan,B 教育,0.82,False,學歷,first
582,nan,B 教育,0.85,False,教育/學校成績,first
583,nan,B 教育,0.8,False,學校/學歷,first
584,nan,H 父母,0.95,False,父母,first
585,nan,H 父母,0.92,False,父母,first
586,nan,B 教育,0.86,False,在學/閱讀時間,first
587,nan,B 教育,0.95,False,題目針對高職/五專在學學生，在學期間每天看電視的平均時間，明確以就學狀態（教育身分）為對象，屬於教育類問題。,"second(B 教育,A 基本資料,C 工作)"
588,nan,B 教育,0.86,False,在學/上網時間,first
589,nan,B 教育,0.9,False,在學/社團,first
590,nan,B 教育,0.9,False,就學/社團,first
591,nan,B 教育,0.88,False,社團幹部/在學,first
592,nan,B 教育,0.9,False,教育/課外活動,first
593,nan,B 教育,0.8,False,學費/負擔者,first
594,nan,B 教育,0.92,False,在學/社團,first
595,nan,B 教育,0.88,False,教育/父親影響,first
596,nan,B 教育,0.92,False,教育/父母,first
597,nan,B 教育,0.92,False,教育/老師影響,first
598,nan,B 教育,0.92,False,教育/朋友影響,first
599,nan,J 兄弟姊妹,0.92,False,兄弟姊妹,first
600,nan,B 教育,0.92,False,選校因素/教育,first
601,nan,B 教育,0.9,False,教育/重修,first
602,nan,B 教育,0.95,False,教育/轉學重考,first
603,nan,B 教育,0.9,False,教育/延畢重修,first
604,nan,B 教育,0.9,False,學校社團,first
605,nan,B 教育,0.9,False,教育/社團,first
606,nan,B 教育,0.88,False,學校/社團幹部,first
607,nan,B 教育,0.85,False,學校/社團幹部,first
608,nan,B 教育,0.89,False,教育/社團規模,first
609,nan,C 工作,0.95,False,工作/雇主,first
610,nan,C 工作,0.92,False,工作/公司規模,first
611,nan,C 工作,0.95,False,工作收入,first
612,a12b｜在您開始做這份工作時，平均每個月的總收入有多少?,C 工作,0.92,False,工作收入,first
613,a12c｜在您開始做這份工作時，平均每個月的總收入大約有多少?,C 工作,0.95,False,薪資/工作收入,first
614,a12d｜在您開始做這份工作時，您平均每週大約工作幾個小時?,C 工作,0.92,False,工作/工時,first
615,a12g｜請問您自願離開原來工作的主要原因是什麼?,C 工作,0.95,False,工作/離職,first
616,a12h｜請問您非自願離開原來工作的主要原因是什麼?,C 工作,0.91,False,工作/離職原因,first
617,nan,H 父母,0.9,False,父親職業/父母,first
618,nan,H 父母,0.85,False,父母,first
619,nan,H 父母,0.92,False,母親/職業,first
620,nan,H 父母,0.95,False,父母/母親就業,first
621,a17a｜請問您目前結婚了嗎?,D 交往、婚姻與配偶資訊,0.95,False,結婚,first
622,喪偶/已婚/分居)是在民國__年發生的?,D 交往、婚姻與配偶資訊,0.95,False,結婚,first
623,喪偶/已婚/分居)是在__月發生的?,D 交往、婚姻與配偶資訊,0.92,False,結婚,first
624,a18b｜請問您是否因為結婚而辭去工作?,C 工作,0.92,False,結婚,first
625,a19b｜請問剛結婚時，您當時為誰工作?,C 工作,0.9,False,結婚/工作,first
626,太太)從事什麼樣的工作?,D 交往、婚姻與配偶資訊,0.95,False,配偶/職業,first
627,太太)當時為誰工作?,D 交往、婚姻與配偶資訊,0.92,False,配偶/工作,first
628,nan,C 工作,0.82,False,工作收入,first
629,a25z01｜請問剛結婚時，您們住在哪裡?,F 居住,0.95,False,結婚/住處,first
630,a26c｜請問當初您配偶的父母是否贊成這門親事?,D 交往、婚姻與配偶資訊,0.92,False,配偶/結婚,first
631,太太)是在哪一年出生的?__月,D 交往、婚姻與配偶資訊,0.95,False,配偶/出生年,first
632,nan,C 工作,0.95,False,職業/工作,first
633,nan,C 工作,0.9,False,公司人數/工作,first
634,nan,C 工作,0.95,False,工作地點,first
635,她)在無薪假期間，平均每週大約工作幾個小時?,C 工作,0.95,False,工作/工時,first
636,她)目前沒有工作，是屬於下列哪一種情況?,C 工作,0.9,False,工作/就業,first
637,她)目前不打算找工作的原因是什麼?,C 工作,0.95,False,工作,first
638,nan,D 交往、婚姻與配偶資訊,0.88,False,交往,first
639,nan,D 交往、婚姻與配偶資訊,0.92,False,交往,first
640,nan,D 交往、婚姻與配偶資訊,0.85,False,交往開始,first
641,nan,D 交往、婚姻與配偶資訊,0.92,False,交往開始年,first
642,nan,D 交往、婚姻與配偶資訊,0.95,False,交往開始時間,first
643,nan,D 交往、婚姻與配偶資訊,0.92,False,交往/配偶年齡差,first
644,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶/交往,first
645,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶身高,first
646,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶特徵,first
647,nan,D 交往、婚姻與配偶資訊,0.92,False,交往/配偶,first
648,nan,D 交往、婚姻與配偶資訊,0.93,False,配偶在學,first
649,nan,D 交往、婚姻與配偶資訊,0.92,False,伴侶學歷,first
650,nan,D 交往、婚姻與配偶資訊,0.95,False,交往對象工作,first
651,nan,D 交往、婚姻與配偶資訊,0.95,False,同居/交往,first
652,nan,D 交往、婚姻與配偶資訊,0.95,False,同居/交往,first
653,nan,D 交往、婚姻與配偶資訊,0.95,False,同居,first
654,nan,D 交往、婚姻與配偶資訊,0.91,False,交往/同居,first
655,nan,D 交往、婚姻與配偶資訊,0.9,False,交往/初戀年齡,first
656,nan,D 交往、婚姻與配偶資訊,0.9,False,交往次數/婚戀史,first
657,b13z01｜過去二年內，您是否曾經歷過寵物死亡?,A 基本資料,0.82,False,基本資料,first
658,b13z02｜過去二年內，您是否曾經歷過親近的家人去世(不包含配偶去世)?,H 父母,0.8,False,題目在詢問過去是否經歷親近家人去世（特別排除配偶），屬於家庭成員狀況範疇。在三個候選中，D（配偶/婚姻）被明確排除，A（基本資料）不屬於此主題，因此以「父母/親,"second(D 交往、婚姻與配偶資訊,A 基本資料,H 父母)"
659,b13z05｜過去二年內，您是否曾經歷過家人受重傷或生重病?,A 基本資料,0.72,False,題目詢問過去二年內是否曾經歷『家人』受重傷或重病，對象為一般家人且未特指父母，與教育無關，屬個人/家庭相關經歷訊息，較接近基本資料類。,"second(A 基本資料,B 教育,H 父母)"
660,b13z07｜過去二年內，您是否曾經歷過與好友或家人發生嚴重爭吵?,H 父母,0.4,True,題目詢問過去兩年是否與好友或家人發生嚴重爭吵，屬於人際/家庭關係範疇。在候選項目中非教育或基本人口背景題，與家庭成員相關最接近 H（父母/家庭狀況），但題目並未,"second(A 基本資料,B 教育,H 父母)"
661,nan,C 工作,0.9,False,工作/打工,first
662,nan,B 教育,0.9,False,出國遊學/交換學生,first
663,nan,B 教育,0.92,False,學歷,first
664,nan,B 教育,0.92,False,教育/訓練,first
665,nan,F 居住,0.9,False,居住,first
666,nan,C 工作,0.9,False,工作/接受工作機會,first
667,nan,F 居住,0.93,False,同住人數,first
668,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶同住,first
669,nan,F 居住,0.84,False,同住/孫子女,first
670,nan,G 子女,0.95,False,子女/同住,first
671,nan,H 父母,0.92,False,父母,first
672,nan,H 父母,0.92,False,父母（是否幫忙帶小孩）,first
673,nan,H 父母,0.9,False,父母,first
674,nan,H 父母,0.95,False,父母,first
675,nan,H 父母,0.93,False,父親,first
676,nan,H 父母,0.92,False,父母,first
677,nan,H 父母,0.95,False,父母,first
678,nan,H 父母,0.91,False,母親/父母,first
679,b20e｜去年之中，您(或您配偶)有無幫您的父母做家事或照料生活起居?若有，請問平均一個月幾天?,H 父母,0.95,False,父母,first
680,nan,H 父母,0.95,False,父母,first
681,nan,G 子女,0.9,False,子女/配偶母親幫忙帶小孩,first
682,nan,H 父母,0.92,False,配偶父親,first
683,nan,H 父母,0.92,False,父母,first
684,nan,H 父母,0.92,False,父母,first
685,nan,H 父母,0.95,False,父母,first
686,nan,H 父母,0.92,False,父母,first
687,nan,H 父母,0.78,False,配偶母親/父母,first
688,nan,J 兄弟姊妹,0.95,False,兄弟姊妹/資助借款,first
689,nan,J 兄弟姊妹,0.92,False,兄弟姊妹/金錢支援,first
690,nan,K 家庭決策與支出,0.93,False,支出,first
691,nan,K 家庭決策與支出,0.9,False,支出/借款,first
692,b27b01｜如果您或您的配偶有財務需要的話，父母是否會幫助您?,H 父母,0.92,False,父母,first
693,b27b02｜如果您或您的配偶有財務需要的話，配偶父母是否會幫助您?,H 父母,0.9,False,父母,first
694,b27b03｜如果您或您的配偶有財務需要的話，兄弟姊妹是否會幫助您?,J 兄弟姊妹,0.95,False,兄弟姊妹,first
695,nan,J 兄弟姊妹,0.85,False,兄弟姊妹,first
696,nan,K 家庭決策與支出,0.92,False,家務時間,first
697,nan,K 家庭決策與支出,0.9,False,家務分工,first
698,nan,C 工作,0.92,False,失業保險,first
699,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶/失業保險,first
700,nan,K 家庭決策與支出,0.86,False,補助/家計,first
701,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/同居伴侶溝通,first
702,nan,D 交往、婚姻與配偶資訊,0.92,False,交往/配偶,first
703,nan,D 交往、婚姻與配偶資訊,0.88,False,交往/伴侶,first
704,nan,D 交往、婚姻與配偶資訊,0.91,False,配偶/婚姻,first
705,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶/伴侶行為,first
706,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶/婚姻,first
707,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶/衝突行為,first
708,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶/交往行為,first
709,nan,D 交往、婚姻與配偶資訊,0.88,False,配偶/交往,first
710,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶/婚姻,first
711,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶,first
712,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶行為/婚姻,first
713,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶,first
714,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶/婚姻/衝突行為,first
715,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/婚姻,first
716,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/同居伴侶 關係,first
717,nan,D 交往、婚姻與配偶資訊,0.96,False,配偶/交往關係,first
718,nan,D 交往、婚姻與配偶資訊,0.9,False,婚姻/伴侶,first
719,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶/同居伴侶,first
720,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/交往,first
721,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/同居/交往 關係衝突處理,first
722,nan,D 交往、婚姻與配偶資訊,0.9,False,結婚/交往,first
468,nan,C 工作,0.93,False,工作/收入/按件計酬,first
729,nan,B 教育,0.9,False,教育補助,first
754,nan,B 教育,0.9,False,助學貸款/就學,first
766,nan,C 工作,0.92,False,職業/產業,first
767,nan,C 工作,0.95,False,職業/第一份全職工作,first
768,nan,C 工作,0.92,False,雇主/工作,first
769,nan,C 工作,0.92,False,工作/公司規模,first
